Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (�/s),gY (�/s),gZ (�/s)
280659,0.08,0.01,0.96,28.86,1.32,0.99,0.96
280764,0.07,0.00,0.95,28.77,1.15,0.94,1.03
280869,0.07,0.00,0.95,28.86,1.40,0.92,1.15
280974,0.08,0.01,0.95,28.86,1.36,1.02,1.07
281078,0.07,0.00,0.94,28.86,1.37,1.02,0.99
281183,0.08,0.01,0.96,28.91,1.48,0.98,1.03
281287,0.08,0.00,0.94,28.81,1.51,0.79,1.06
281392,0.08,0.01,0.95,28.81,1.44,0.99,1.00
281496,0.08,0.01,0.95,28.81,1.31,0.92,0.89
281602,0.08,0.00,0.96,28.81,1.45,0.97,0.88
281706,0.07,-0.00,0.94,28.81,1.34,1.11,1.11
281810,0.08,0.00,0.95,28.86,1.12,0.95,0.95
281915,0.07,-0.00,0.96,28.86,1.49,1.18,1.06
282019,0.08,0.01,0.93,28.86,1.28,0.95,0.95
282124,0.08,0.01,0.96,28.95,1.34,1.07,0.95
282228,0.08,0.00,0.94,28.86,1.21,1.00,0.96
282334,0.07,0.01,0.96,28.86,1.25,0.99,1.03
282438,0.08,0.00,0.95,28.86,1.24,1.11,0.97
282543,0.07,0.00,0.96,28.91,1.38,1.15,0.98
282647,0.07,0.01,0.96,28.86,1.25,1.09,1.05
282752,0.08,-0.00,0.94,28.91,1.32,0.92,1.10
282856,0.07,0.01,0.96,28.86,1.40,0.81,1.16
282961,0.07,0.01,0.96,28.91,1.32,0.92,1.07
283066,0.07,0.01,0.96,28.86,1.41,1.08,1.08
283170,0.07,0.01,0.95,28.91,1.42,1.02,1.13
283275,0.08,0.00,0.95,28.86,1.34,0.96,1.02
283379,0.08,0.01,0.96,28.91,1.35,0.86,0.95
283484,0.08,0.01,0.95,28.81,1.45,0.99,1.01
283588,0.08,0.00,0.95,28.95,1.35,0.92,1.02
283694,0.08,0.00,0.94,28.91,1.36,1.04,0.99
283798,0.08,0.00,0.96,28.77,1.21,1.06,0.93
283902,0.08,0.01,0.95,28.91,1.23,0.95,0.97
284007,0.07,0.01,0.95,28.91,1.34,1.07,0.98
284111,0.08,0.01,0.95,28.81,1.41,0.87,0.86
284216,0.08,0.00,0.94,28.86,1.18,0.99,0.95
284320,0.07,0.01,0.95,28.77,1.34,1.12,1.03
284426,0.07,0.00,0.94,28.86,1.29,0.94,0.89
284530,0.08,0.00,0.96,28.86,1.45,0.97,0.91
284635,0.07,0.00,0.94,28.77,1.52,0.97,1.05
284739,0.07,0.01,0.95,28.95,1.44,0.96,1.03
284844,0.08,0.00,0.95,28.86,1.23,0.92,1.08
284948,0.08,0.01,0.95,28.86,1.33,0.98,0.98
285053,0.08,0.00,0.95,28.91,1.37,1.21,1.00
285158,0.07,0.01,0.94,28.91,1.15,0.82,1.04
285262,0.07,0.01,0.96,28.86,1.24,1.06,0.96
285367,0.08,-0.00,0.94,28.91,1.13,0.97,0.92
285471,0.08,0.00,0.95,28.81,1.34,1.05,0.98
285576,0.08,0.00,0.95,28.86,1.26,1.05,0.92
285680,0.08,0.00,0.94,28.91,1.42,0.97,1.05
285786,0.08,0.01,0.95,28.81,1.49,0.98,1.02
285890,0.08,-0.00,0.94,28.81,1.42,0.90,0.98
285995,0.07,0.01,0.96,28.91,1.24,1.00,1.03
286099,0.07,0.00,0.94,28.91,1.39,0.87,0.93
286203,0.07,0.00,0.96,28.81,1.31,1.02,1.04
286308,0.07,0.00,0.95,28.86,1.12,0.86,1.04
286412,0.07,0.01,0.95,28.86,1.31,1.05,1.07
286518,0.07,0.00,0.95,28.95,1.32,1.00,1.19
286622,0.08,0.01,0.94,28.86,1.33,0.98,1.01
286727,0.08,0.01,0.96,28.86,1.30,0.91,0.98
286831,0.08,0.00,0.94,28.91,1.09,0.92,1.02
286936,0.07,0.01,0.95,28.86,1.43,1.04,0.90
287040,0.08,0.01,0.94,28.81,1.25,0.86,1.08
287144,0.07,0.00,0.95,28.81,1.36,1.11,1.02
287250,0.08,0.01,0.95,29.00,1.31,1.07,1.01
287354,0.07,0.01,0.95,28.91,1.57,0.79,1.01
287459,0.07,-0.00,0.96,28.91,1.40,1.07,1.03
287563,0.07,-0.00,0.93,28.91,1.44,0.95,0.97
287668,0.07,0.01,0.96,28.91,1.38,0.98,1.04
287772,0.07,0.00,0.95,28.81,1.22,0.89,0.97
287878,0.08,0.00,0.96,28.86,1.35,1.05,1.02
287982,0.08,0.00,0.95,28.81,1.24,0.92,0.99
288087,0.08,0.00,0.95,28.91,1.46,1.08,1.21
288191,0.08,0.00,0.96,28.91,1.15,1.03,0.91
288295,0.08,0.00,0.94,28.86,1.24,0.79,0.99
288400,0.08,0.01,0.96,28.86,1.33,0.98,1.15
288504,0.08,0.00,0.94,28.86,1.31,1.08,0.89
288610,0.08,0.00,0.95,28.86,1.53,1.08,1.10
288714,0.07,0.01,0.95,28.86,1.31,0.96,1.15
288819,0.08,0.00,0.95,28.91,1.45,0.90,1.15
288923,0.08,0.01,0.95,28.91,1.25,1.03,1.02
289028,0.07,0.01,0.94,28.86,1.44,0.93,1.09
289132,0.08,0.00,0.96,28.81,1.38,0.89,1.02
289236,0.07,0.01,0.93,28.91,1.33,0.85,1.15
289342,0.07,0.01,0.96,28.91,1.33,1.05,1.01
289446,0.07,0.00,0.95,28.91,1.20,0.69,0.97
289551,0.08,0.00,0.95,28.81,1.31,0.99,1.11
289655,0.08,0.00,0.94,28.91,1.30,1.02,1.05
289760,0.08,0.01,0.96,28.81,1.32,1.13,0.89
289864,0.07,0.00,0.96,28.77,1.38,1.15,0.92
289970,0.08,0.00,0.94,28.86,1.31,1.09,0.90
290074,0.08,0.01,0.96,28.86,1.21,1.08,1.05
290179,0.08,0.00,0.94,28.86,1.35,1.00,1.11
290283,0.08,0.01,0.96,28.86,1.50,0.87,0.98
290387,0.08,0.01,0.95,28.86,1.40,0.87,1.09
290492,0.08,0.01,0.95,28.86,1.47,0.74,0.86
290596,0.08,0.01,0.96,28.95,1.27,1.05,0.94
290702,0.08,0.00,0.95,28.81,1.39,0.94,1.06
290806,0.08,0.01,0.95,28.91,1.34,1.02,1.03
290911,0.07,0.01,0.94,28.91,1.12,0.89,1.09
291015,0.08,0.00,0.96,28.81,1.35,0.89,0.95
291120,0.07,0.00,0.95,28.86,1.16,0.95,0.93
291224,0.08,0.01,0.96,28.86,1.45,1.08,1.11
291329,0.07,0.00,0.94,28.86,1.34,1.18,1.08
291434,0.08,0.00,0.94,28.86,1.33,1.06,1.04
291538,0.08,0.00,0.97,28.86,1.24,0.98,0.98
291643,0.08,0.01,0.95,28.81,1.40,0.86,1.00
291747,0.07,0.00,0.96,28.91,1.47,0.99,1.05
291852,0.07,0.00,0.94,28.91,1.47,0.89,0.87
291956,0.07,0.00,0.96,28.91,1.48,1.23,1.13
292061,0.08,0.01,0.95,28.91,1.31,1.02,1.13
292166,0.08,0.00,0.95,28.91,1.39,0.80,0.96
292271,0.07,0.00,0.97,28.86,1.32,1.02,0.96
292375,0.08,0.01,0.95,28.86,1.35,0.96,0.99
292480,0.08,0.01,0.97,28.95,1.44,0.98,0.91
292584,0.07,0.01,0.94,28.81,1.25,0.95,1.04
292688,0.07,0.02,0.95,28.81,1.31,0.90,1.11
292794,0.08,0.00,0.95,28.81,1.28,1.00,1.07
292898,0.08,0.00,0.95,28.91,1.45,0.88,1.08
293003,0.07,0.01,0.95,28.81,1.36,0.91,1.11
293107,0.07,0.01,0.94,28.86,1.42,0.87,1.08
293212,0.07,0.00,0.95,28.95,1.37,0.94,0.77
293316,0.07,0.00,0.94,28.95,1.43,1.07,1.05
293421,0.08,0.01,0.96,28.86,1.44,1.02,1.06
293526,0.08,0.00,0.95,28.81,1.16,0.93,1.05
293630,0.08,0.01,0.95,28.81,1.26,1.05,1.01
293735,0.08,0.01,0.95,28.91,1.32,0.95,0.93
293839,0.08,-0.00,0.95,28.81,1.14,1.18,0.89
293944,0.08,0.01,0.96,28.86,1.24,1.15,1.00
294048,0.08,0.00,0.94,28.86,1.40,1.24,1.00
294153,0.08,0.01,0.96,28.86,1.37,1.02,1.03
294258,0.08,0.00,0.94,28.86,1.46,0.88,1.05
294363,0.07,0.01,0.96,28.86,1.43,0.98,0.98
294467,0.07,0.00,0.95,28.86,1.34,0.85,0.87
294572,0.08,0.00,0.95,28.86,1.47,1.05,1.15
294676,0.08,0.01,0.95,28.81,1.42,0.91,0.96
294780,0.07,0.00,0.94,28.91,1.34,0.94,1.14
294885,0.07,-0.00,0.96,28.91,1.43,1.08,0.89
294990,0.08,0.00,0.94,28.86,1.34,0.85,0.92
295095,0.08,0.00,0.96,28.77,1.36,1.05,0.98
295199,0.08,0.01,0.94,28.86,1.24,0.89,0.93
295304,0.08,0.01,0.96,28.86,1.31,1.04,0.89
295408,0.07,0.01,0.95,28.86,1.18,1.08,0.97
295513,0.07,0.00,0.94,28.91,1.34,0.92,0.85
295618,0.08,0.01,0.96,28.91,1.31,0.99,0.97
295723,0.08,0.01,0.94,28.91,1.35,1.01,0.89
295827,0.08,0.00,0.95,28.86,1.38,0.90,1.02
295931,0.07,0.00,0.94,28.86,1.30,1.08,0.94
296036,0.08,0.01,0.94,28.86,1.34,0.92,1.11
296140,0.07,0.00,0.95,28.72,1.44,1.02,1.00
296245,0.08,0.01,0.95,28.91,1.47,0.87,0.84
296350,0.08,0.00,0.97,28.91,1.31,1.05,0.94
296455,0.08,0.01,0.94,28.77,1.47,0.91,0.96
296559,0.08,0.01,0.96,28.81,1.40,0.95,0.92
296664,0.07,0.00,0.94,28.91,1.31,0.97,0.97
296768,0.07,0.01,0.96,28.77,1.34,0.88,0.89
296872,0.07,0.01,0.94,28.81,1.40,1.06,0.72
296977,0.08,0.00,0.94,28.91,1.28,1.14,1.05
297082,0.07,0.00,0.96,28.86,1.37,1.23,0.92
297187,0.08,-0.00,0.94,28.91,1.21,0.95,0.82
297291,0.08,0.01,0.95,28.81,1.33,0.97,0.98
297396,0.07,0.00,0.94,28.91,1.30,0.91,0.89
297500,0.07,0.01,0.97,28.86,1.41,1.02,1.14
297605,0.07,0.01,0.95,28.95,1.48,1.13,0.97
297710,0.07,-0.00,0.95,28.77,1.39,1.06,1.09
297815,0.07,0.00,0.95,28.81,1.31,1.15,1.05
297919,0.07,0.01,0.95,28.91,1.29,0.90,0.95
298023,0.07,0.01,0.96,28.81,1.21,0.97,1.13
298128,0.08,0.01,0.94,28.72,1.34,1.06,0.89
298232,0.07,0.01,0.97,28.86,1.48,0.94,1.05
298337,0.07,0.00,0.94,28.86,1.30,0.92,1.14
298442,0.08,0.00,0.96,28.95,1.36,1.07,1.03
298547,0.07,0.01,0.95,28.86,1.32,1.12,1.05
298651,0.07,0.00,0.95,28.95,1.46,1.08,0.96
298756,0.07,-0.00,0.95,28.77,1.24,0.89,1.05
298860,0.08,0.00,0.95,28.81,1.50,0.92,0.98
298964,0.07,0.01,0.96,28.91,1.42,1.03,0.98
299069,0.07,0.01,0.95,28.86,1.35,1.07,0.76
299174,0.07,0.01,0.94,28.86,1.41,0.87,0.92
299279,0.08,-0.00,0.94,28.86,1.29,1.00,0.98
299383,0.08,0.00,0.96,28.91,1.25,1.00,0.96
299488,0.07,0.01,0.96,28.81,1.32,0.96,0.96
299592,0.07,0.01,0.94,28.91,1.18,0.85,0.86
299697,0.07,0.01,0.95,28.91,1.27,1.07,1.01
299801,0.08,0.00,0.94,28.91,1.15,0.90,1.08
299907,0.07,0.01,0.96,28.91,1.35,1.08,1.00
300011,0.08,0.00,0.95,28.91,1.09,1.05,0.89
300115,0.08,0.00,0.96,28.81,1.41,1.06,0.98
300220,0.08,0.00,0.94,28.81,1.26,0.99,0.83
300324,0.08,0.01,0.94,28.86,1.42,1.04,1.02
300429,0.08,0.01,0.96,28.86,1.45,0.96,0.92
300534,0.08,0.00,0.95,28.86,1.27,0.79,1.14
300639,0.08,0.01,0.96,28.81,1.35,1.08,1.08
300743,0.08,0.01,0.95,28.91,1.30,0.98,0.90
300848,0.08,0.01,0.94,28.81,1.50,1.11,0.97
300952,0.08,0.01,0.95,28.81,1.37,0.97,1.00
301057,0.08,0.01,0.95,28.81,1.35,0.99,1.04
301161,0.08,0.01,0.96,28.91,1.29,1.00,1.01
301266,0.08,0.00,0.94,28.72,1.08,0.97,0.95
301371,0.07,0.01,0.97,28.81,1.22,0.96,0.95
301475,0.08,0.00,0.95,28.86,1.35,1.01,0.99
301580,0.07,-0.00,0.95,28.95,1.43,0.95,0.93
301684,0.08,0.01,0.94,28.86,1.33,1.08,0.79
301789,0.08,0.01,0.95,28.86,1.24,0.90,1.03
301893,0.07,0.01,0.95,28.77,1.37,1.05,0.97
301999,0.07,0.01,0.94,28.95,1.36,0.93,0.96
302103,0.08,0.01,0.96,28.77,1.47,0.92,0.91
302208,0.07,0.00,0.94,28.81,1.35,0.79,0.97
302312,0.08,0.00,0.96,28.91,1.33,0.89,1.08
302416,0.07,0.01,0.95,28.72,1.36,1.07,1.06
302521,0.08,0.00,0.96,28.81,1.27,1.20,0.88
302625,0.07,0.01,0.96,28.91,1.31,0.98,0.95
302731,0.08,0.00,0.95,28.86,1.31,0.81,0.92
302835,0.08,0.01,0.95,28.81,1.36,1.00,1.08
302940,0.08,0.00,0.94,28.86,1.27,0.92,1.01
303044,0.07,0.01,0.96,28.86,1.31,0.95,1.01
303149,0.07,0.01,0.94,28.86,1.44,0.92,1.06
303253,0.07,0.00,0.95,28.91,1.40,1.04,1.05
303358,0.07,0.01,0.94,28.91,1.46,1.05,1.16
303463,0.08,0.00,0.95,28.81,1.46,1.02,0.89
303567,0.08,0.01,0.96,28.81,1.37,0.85,0.95
303672,0.07,0.00,0.94,28.81,1.22,1.05,1.04
303776,0.08,0.01,0.96,28.91,1.48,1.05,1.02
303881,0.07,0.00,0.95,28.81,1.44,1.02,1.03
303985,0.07,0.01,0.95,28.81,1.23,1.06,1.07
304091,0.07,0.00,0.94,28.81,1.31,0.97,0.92
304195,0.08,0.01,0.95,28.91,1.34,1.02,0.96
304300,0.07,0.01,0.96,28.91,1.22,1.01,1.08
304404,0.08,0.01,0.95,28.91,1.44,1.08,0.99
304508,0.07,0.01,0.96,28.91,1.43,0.98,0.94
304613,0.08,0.00,0.94,28.91,1.21,0.92,0.93
304718,0.07,0.01,0.95,29.00,1.47,1.10,0.98
304823,0.07,0.01,0.94,28.91,1.47,0.89,0.80
304927,0.07,0.01,0.95,28.81,1.34,0.77,0.95
305032,0.08,0.01,0.96,28.86,1.42,1.03,0.95
305136,0.08,0.00,0.94,28.91,1.24,1.02,0.97
305241,0.07,0.00,0.96,28.91,1.30,0.98,0.97
305345,0.08,0.01,0.93,28.81,1.37,1.07,0.91
305451,0.07,0.01,0.95,28.81,1.27,0.90,1.04
305555,0.07,0.00,0.94,28.91,1.26,0.82,1.04
305659,0.08,0.01,0.95,28.86,1.24,1.05,1.07
305764,0.07,0.01,0.95,28.81,1.39,0.83,0.88
305868,0.07,0.00,0.95,28.86,1.34,1.02,0.98
305973,0.07,0.00,0.96,28.86,1.34,0.94,0.92
306077,0.07,0.00,0.95,28.81,1.44,0.88,1.02
306183,0.08,0.01,0.97,28.86,1.58,0.83,1.08
306287,0.07,-0.00,0.95,28.91,1.28,1.02,0.85
306392,0.08,0.00,0.96,28.81,1.39,0.97,0.98
306496,0.08,0.00,0.94,28.91,1.54,0.95,1.05
306600,0.07,0.01,0.96,28.91,1.29,1.16,1.34
306705,0.08,0.01,0.97,28.86,1.34,1.03,0.95
306810,0.08,0.00,0.95,28.86,1.24,1.06,1.13
306915,0.07,0.01,0.97,28.86,1.24,1.11,0.95
307019,0.07,0.00,0.95,28.86,1.34,0.95,0.95
307124,0.08,0.01,0.96,28.81,1.44,0.97,1.04
307228,0.08,0.00,0.94,28.91,1.31,0.92,1.08
307333,0.08,0.01,0.95,28.91,1.40,0.73,1.10
307437,0.07,0.00,0.97,28.72,1.32,1.08,0.85
307543,0.08,0.01,0.95,28.91,1.40,1.23,0.90
307647,0.08,0.01,0.96,28.91,1.31,0.95,0.92
307751,0.08,0.01,0.94,28.81,1.38,0.92,0.96
307856,0.07,0.01,0.95,28.81,1.40,1.08,1.11
307960,0.07,0.01,0.94,28.81,1.18,0.92,0.97
308065,0.07,0.00,0.94,28.81,1.27,1.10,0.93
308169,0.07,0.00,0.95,28.91,1.21,0.92,1.00
308275,0.07,0.00,0.94,28.86,1.38,1.02,0.96
308379,0.07,0.01,0.96,28.95,1.34,0.82,0.98
308484,0.07,-0.00,0.95,28.86,1.21,0.91,1.09
308588,0.07,0.01,0.96,28.86,1.20,0.95,1.19
308692,0.07,-0.00,0.95,28.91,1.11,0.87,0.98
308797,0.08,0.01,0.96,28.91,1.29,0.82,0.96
308902,0.08,0.00,0.95,28.81,1.31,0.85,0.82
309007,0.08,0.00,0.96,28.81,1.39,0.99,1.01
309111,0.07,0.00,0.96,28.91,1.47,1.16,1.16
309216,0.07,0.01,0.95,28.95,1.56,0.75,1.08
309320,0.07,0.00,0.96,28.81,1.41,0.90,0.91
309425,0.07,0.01,0.94,28.81,1.24,0.85,1.05
309529,0.08,0.00,0.96,28.81,1.40,1.08,0.89
309635,0.07,0.00,0.94,28.91,1.44,0.87,0.95
309739,0.07,0.01,0.95,28.91,1.58,0.94,0.96
309843,0.08,0.00,0.96,28.81,1.24,1.01,1.06
309948,0.08,0.01,0.94,28.86,1.26,1.05,0.99
310052,0.07,0.01,0.96,28.86,1.27,0.94,1.05
310157,0.07,0.00,0.94,28.86,1.18,1.02,0.98
310261,0.08,0.01,0.96,28.86,1.37,1.16,0.90
310367,0.07,0.00,0.95,28.86,1.28,0.95,0.95
310471,0.08,0.00,0.94,28.81,1.17,1.08,0.89
310576,0.07,0.00,0.95,28.81,1.56,1.05,0.95
310680,0.08,0.00,0.95,28.91,1.32,1.00,1.02
310785,0.08,0.01,0.95,28.91,1.44,1.16,0.79
310889,0.07,0.00,0.94,28.81,1.27,0.89,0.98
310994,0.07,0.01,0.97,28.86,1.37,0.96,0.84
311099,0.08,0.01,0.95,28.86,1.17,0.92,0.91
311203,0.08,0.01,0.94,28.81,1.34,0.98,0.95
311308,0.07,0.00,0.95,28.91,1.18,0.87,1.09
311412,0.07,0.00,0.95,28.77,1.25,0.88,1.02
311517,0.07,0.01,0.96,28.81,1.50,1.07,1.07
311621,0.07,0.00,0.94,28.81,1.22,0.91,0.92
311727,0.08,0.00,0.96,28.77,1.44,0.98,1.02
311831,0.08,0.00,0.93,28.91,1.24,0.82,1.02
311936,0.08,0.01,0.94,28.81,1.39,0.92,0.97
312040,0.07,0.01,0.94,28.91,1.41,0.97,1.07
312144,0.08,0.01,0.95,28.81,1.31,0.93,1.00
312249,0.07,0.01,0.95,29.00,1.34,1.02,1.05
312353,0.07,0.00,0.95,28.91,1.33,1.09,1.02
312459,0.07,0.01,0.96,28.91,1.32,1.21,0.92
312563,0.07,0.00,0.94,28.81,1.37,1.11,0.95
312668,0.08,0.01,0.95,28.91,1.35,1.02,0.95
312772,0.07,0.01,0.95,28.81,1.22,0.94,0.96
312877,0.08,0.01,0.94,28.91,1.34,0.88,1.11
312981,0.08,0.01,0.94,28.81,1.17,1.16,1.09
313086,0.07,0.01,0.94,28.91,1.27,0.96,0.85
313191,0.08,0.00,0.97,28.91,1.39,1.04,0.96
313295,0.08,0.01,0.94,28.86,1.34,0.96,0.98
313400,0.08,0.01,0.95,28.86,1.40,0.93,1.12
313504,0.07,0.01,0.95,28.86,1.29,0.88,0.97
313609,0.08,0.01,0.96,28.95,1.35,1.05,1.07
313713,0.07,0.00,0.95,28.86,1.44,0.94,1.00
313819,0.07,0.01,0.95,28.81,1.29,0.89,0.85
313923,0.07,0.01,0.96,28.81,1.44,1.05,1.02
314028,0.08,0.00,0.94,28.81,1.19,0.83,1.19
314132,0.08,0.01,0.95,28.91,1.24,1.12,1.03
314236,0.07,0.00,0.94,28.86,1.22,0.98,0.94
314341,0.07,0.01,0.96,28.86,1.45,1.15,0.91
314445,0.07,0.01,0.95,28.81,1.13,0.99,1.18
314551,0.08,0.01,0.94,28.91,1.32,1.05,0.96
314655,0.08,0.01,0.94,28.77,1.26,1.02,0.99
314760,0.07,-0.00,0.95,28.86,1.36,0.91,1.01
314864,0.08,0.01,0.96,28.91,1.41,0.89,1.04
314969,0.07,0.00,0.94,28.91,1.49,0.78,0.99
315073,0.08,0.01,0.96,28.91,1.26,1.07,1.06
315179,0.08,0.01,0.95,28.86,1.31,1.15,0.92
315283,0.08,0.01,0.95,28.81,1.29,0.98,0.85
315387,0.08,0.01,0.96,28.72,1.30,1.18,1.04
315492,0.08,0.00,0.94,28.86,1.33,0.91,0.92
315596,0.07,0.00,0.97,28.86,1.35,0.98,0.95
315701,0.07,0.01,0.93,28.86,1.17,0.86,1.01
315805,0.07,0.00,0.96,28.86,1.26,1.02,0.98
315911,0.08,0.00,0.95,28.77,1.14,0.90,1.05
316015,0.08,0.01,0.96,28.81,1.47,0.95,1.00
316120,0.07,0.00,0.96,28.91,1.44,0.98,1.11
316224,0.07,0.00,0.94,28.91,1.37,0.96,0.95
316328,0.07,0.01,0.96,28.81,1.42,1.14,0.95
316433,0.08,0.01,0.94,28.81,1.27,0.92,0.93
316537,0.08,0.01,0.96,28.86,1.44,1.02,0.99
316643,0.08,0.00,0.95,28.86,1.39,1.01,1.02
316747,0.07,0.01,0.95,28.86,1.52,0.91,1.07
316852,0.07,-0.00,0.96,28.81,1.18,0.85,0.90
316956,0.07,0.00,0.96,28.91,1.38,0.92,1.06
317061,0.08,0.01,0.96,28.91,1.31,0.90,1.02
317165,0.08,0.00,0.94,28.91,1.30,0.89,1.00
317271,0.07,0.00,0.96,28.81,1.34,1.11,1.05
317375,0.08,0.01,0.94,28.81,1.35,0.82,1.05
317479,0.08,0.01,0.95,28.95,1.39,0.98,1.13
317584,0.08,0.01,0.94,28.86,1.20,1.00,1.15
317688,0.08,0.00,0.94,28.86,1.60,0.82,1.02
317793,0.08,0.01,0.95,28.77,1.50,1.16,0.97
317897,0.07,0.01,0.94,28.77,1.47,0.98,0.94
318003,0.07,0.01,0.96,28.86,1.40,0.95,0.95
318107,0.08,0.00,0.94,28.86,1.37,0.86,0.95
318212,0.08,0.01,0.97,28.81,1.45,0.98,1.03
318316,0.08,0.00,0.94,28.91,1.15,0.92,1.06
318420,0.07,0.00,0.95,28.91,1.43,0.98,0.85
318525,0.08,0.01,0.96,28.91,1.39,0.98,1.13
318629,0.08,0.01,0.94,28.81,1.19,0.89,1.09
318735,0.07,0.00,0.96,28.77,1.16,1.02,0.95
318839,0.07,0.01,0.94,28.81,1.15,0.98,1.33
318944,0.07,0.01,0.96,28.86,1.49,0.95,0.95
319048,0.07,0.01,0.94,28.81,1.22,0.95,0.98
319153,0.08,0.01,0.95,28.86,1.35,0.98,0.98
319257,0.07,0.00,0.94,28.91,1.28,1.08,0.95
319363,0.07,-0.00,0.95,28.81,1.35,1.01,0.98
319467,0.08,0.01,0.96,28.86,1.50,1.01,1.04
319571,0.08,0.00,0.94,28.91,1.40,0.98,1.08
319676,0.07,0.00,0.96,28.86,1.44,1.07,0.84
319780,0.08,0.00,0.94,28.91,1.47,0.89,0.92
319885,0.07,0.01,0.96,28.86,1.37,1.08,0.89
319989,0.08,0.01,0.94,28.77,1.21,1.04,1.04
320095,0.07,0.01,0.94,28.86,1.32,0.85,0.92
320199,0.07,0.01,0.95,28.81,1.34,0.98,0.99
320304,0.08,0.00,0.95,28.72,1.24,0.96,0.92
320408,0.08,0.01,0.96,28.91,1.35,1.03,1.02
320513,0.08,0.00,0.95,28.81,1.37,1.09,1.01
320617,0.08,0.01,0.97,28.81,1.40,0.96,0.98
320722,0.08,0.00,0.95,28.86,1.34,0.79,0.94
320827,0.07,0.01,0.95,28.86,1.39,1.13,1.08
320931,0.08,0.01,0.95,28.95,1.30,0.92,0.95
321036,0.07,0.00,0.95,28.86,1.39,0.92,1.08
321140,0.07,0.00,0.96,28.86,1.38,0.92,1.11
321245,0.08,0.01,0.94,28.81,1.43,0.82,0.98
321349,0.07,0.01,0.96,28.91,1.27,0.74,1.00
321455,0.08,-0.00,0.94,28.91,1.41,0.90,1.04
321559,0.07,0.01,0.94,28.91,1.38,1.06,0.98
321664,0.08,0.00,0.95,28.81,1.34,0.96,1.04
321768,0.08,0.01,0.95,28.91,1.18,0.89,1.06
321872,0.07,0.00,0.96,28.86,1.34,0.90,1.05
321977,0.08,0.00,0.94,28.86,1.32,0.88,1.00
322081,0.07,0.01,0.97,28.86,1.31,1.12,1.01
322187,0.08,0.00,0.95,28.95,1.50,1.05,0.99
322291,0.08,0.01,0.96,28.91,1.43,1.11,1.08
322396,0.08,0.00,0.94,28.86,1.40,0.82,1.07
322500,0.08,0.01,0.95,28.86,1.39,1.04,0.93
322605,0.07,0.00,0.95,28.77,1.31,1.05,0.93
322709,0.08,0.01,0.95,28.86,1.23,0.98,0.83
322813,0.07,0.01,0.96,28.86,1.31,0.90,0.96
322919,0.07,0.00,0.94,28.77,1.18,0.96,1.01
323023,0.08,0.00,0.96,28.86,1.38,1.06,1.10
323128,0.08,0.00,0.94,28.86,1.24,1.02,1.02
323232,0.07,0.00,0.95,28.86,1.40,0.91,1.16
323337,0.08,0.01,0.96,28.91,1.32,1.21,0.98
323441,0.07,0.00,0.95,28.81,1.47,0.94,1.08
323546,0.07,0.00,0.96,28.91,1.37,1.10,1.05
323651,0.08,0.01,0.95,28.81,1.34,0.97,0.98
323756,0.08,0.01,0.97,28.86,1.44,1.02,1.08
323860,0.07,0.01,0.95,28.81,1.33,0.93,1.13
323964,0.08,0.01,0.96,29.00,1.37,0.93,1.04
324069,0.08,0.00,0.95,28.81,1.39,0.96,0.98
324173,0.08,0.00,0.95,28.91,1.51,0.90,0.85
324279,0.08,0.01,0.96,29.00,1.31,0.89,0.85
324383,0.07,0.00,0.95,28.91,1.37,1.03,0.95
324488,0.07,0.01,0.97,28.91,1.23,0.95,0.83
324592,0.07,0.00,0.94,28.81,1.06,0.92,1.10
324697,0.07,0.01,0.95,28.81,1.25,1.08,0.96
324801,0.07,0.01,0.95,28.91,1.40,0.98,0.91
324905,0.08,0.00,0.95,28.91,1.41,0.95,0.96
325011,0.07,0.01,0.94,28.81,1.28,0.92,1.06
325115,0.07,0.01,0.94,28.81,1.48,0.84,0.98
325220,0.08,0.00,0.95,28.72,1.44,0.98,0.83
325324,0.07,0.00,0.94,28.81,1.49,0.98,0.98
325429,0.08,0.01,0.95,28.81,1.25,1.08,0.99
325533,0.08,0.01,0.94,28.86,1.28,1.01,0.87
325638,0.07,0.00,0.94,28.77,1.29,1.06,0.90
325743,0.07,0.00,0.95,28.77,1.29,0.96,1.15
325848,0.08,0.00,0.94,28.95,1.37,0.93,1.15
325952,0.07,0.00,0.96,28.77,1.24,1.02,1.00
326056,0.08,0.00,0.94,28.86,1.31,0.84,1.05
326161,0.07,0.00,0.96,28.86,1.22,1.03,1.01
326265,0.07,0.01,0.94,28.95,1.34,0.95,1.00
326370,0.07,0.01,0.95,28.77,1.40,0.85,1.04
326475,0.08,0.00,0.94,28.86,1.34,0.96,1.16
326580,0.08,0.00,0.94,28.77,1.40,0.95,1.15
326684,0.08,0.00,0.95,28.86,1.24,1.08,0.86
326789,0.08,0.00,0.94,28.95,1.50,0.68,1.11
326893,0.08,0.00,0.96,28.77,1.51,0.95,1.10
326998,0.08,0.00,0.93,28.81,1.40,0.80,0.92
327102,0.08,-0.00,0.96,28.91,1.47,0.93,1.07
327207,0.08,0.00,0.94,28.81,1.27,1.16,1.09
327312,0.07,0.00,0.95,28.91,1.38,0.97,1.05
327416,0.07,0.01,0.96,28.81,1.26,0.93,0.89
327521,0.08,0.01,0.94,28.91,1.31,1.08,0.96
